CommitId;RefactoringType;RefactoringDetail
f9530b0dce5163f79bf16055fbec7f4460130424;Rename Parameter;Rename Parameter	s : String to method : String in method protected sample(u URL, method String, areFollowingRedirec boolean, depth int) : HTTPSampleResult in class org.apache.jmeter.protocol.http.sampler.HTTPNullSampler
f9530b0dce5163f79bf16055fbec7f4460130424;Rename Parameter;Rename Parameter	b : boolean to areFollowingRedirec : boolean in method protected sample(u URL, method String, areFollowingRedirec boolean, depth int) : HTTPSampleResult in class org.apache.jmeter.protocol.http.sampler.HTTPNullSampler
f9530b0dce5163f79bf16055fbec7f4460130424;Rename Parameter;Rename Parameter	i : int to depth : int in method protected sample(u URL, method String, areFollowingRedirec boolean, depth int) : HTTPSampleResult in class org.apache.jmeter.protocol.http.sampler.HTTPNullSampler
6a1d961764d0eccace1cfc738a9e4ce020bec8f0;Extract Method;Extract Method	private matchStrings(matchNumber int, matcher Perl5Matcher, pattern Pattern, matches List<MatchResult>, found int, inputString String) : int extracted from private processMatches(regex String, result SampleResult, matchNumber int) : List<MatchResult> in class org.apache.jmeter.extractor.RegexExtractor
b1514247332753880ba74e3cf45a41ce0d3b0964;Rename Attribute;Rename Attribute	followRedirects : JCheckBox to autoRedirects : JCheckBox in class org.apache.jmeter.protocol.http.config.gui.UrlConfigGui
b1514247332753880ba74e3cf45a41ce0d3b0964;Rename Attribute;Rename Attribute	autoRedirects : JCheckBox to followRedirects : JCheckBox in class org.apache.jmeter.protocol.http.config.gui.UrlConfigGui
96d3a512c458eeaef57166d59644df1f3099ccaf;Extract Method;Extract Method	protected getScopeName() : String extracted from public setScopeParent() : void in class org.apache.jmeter.testelement.AbstractScopedTestElement
96d3a512c458eeaef57166d59644df1f3099ccaf;Extract Superclass;Extract Superclass	org.apache.jmeter.gui.AbstractScopedJMeterGuiComponent from classes [org.apache.jmeter.assertions.gui.AbstractAssertionGui, org.apache.jmeter.processor.gui.AbstractPostProcessorGui]
96d3a512c458eeaef57166d59644df1f3099ccaf;Pull Up Method;Pull Up Method	public clearGui() : void from class org.apache.jmeter.assertions.gui.AbstractAssertionGui to public clearGui() : void from class org.apache.jmeter.gui.AbstractScopedJMeterGuiComponent
96d3a512c458eeaef57166d59644df1f3099ccaf;Pull Up Method;Pull Up Method	public createPopupMenu() : JPopupMenu from class org.apache.jmeter.assertions.gui.AbstractAssertionGui to public createPopupMenu() : JPopupMenu from class org.apache.jmeter.gui.AbstractScopedJMeterGuiComponent
96d3a512c458eeaef57166d59644df1f3099ccaf;Pull Up Method;Pull Up Method	protected createScopePanel() : JPanel from class org.apache.jmeter.assertions.gui.AbstractAssertionGui to protected createScopePanel() : JPanel from class org.apache.jmeter.gui.AbstractScopedJMeterGuiComponent
96d3a512c458eeaef57166d59644df1f3099ccaf;Extract Method;Extract Method	protected createScopePanel(enableVariable boolean) : JPanel extracted from protected createScopePanel() : JPanel in class org.apache.jmeter.gui.AbstractScopedJMeterGuiComponent
96d3a512c458eeaef57166d59644df1f3099ccaf;Pull Up Method;Pull Up Method	public clearGui() : void from class org.apache.jmeter.processor.gui.AbstractPostProcessorGui to public clearGui() : void from class org.apache.jmeter.gui.AbstractScopedJMeterGuiComponent
96d3a512c458eeaef57166d59644df1f3099ccaf;Pull Up Method;Pull Up Method	public createPopupMenu() : JPopupMenu from class org.apache.jmeter.processor.gui.AbstractPostProcessorGui to public createPopupMenu() : JPopupMenu from class org.apache.jmeter.gui.AbstractScopedJMeterGuiComponent
96d3a512c458eeaef57166d59644df1f3099ccaf;Pull Up Method;Pull Up Method	protected createScopePanel() : JPanel from class org.apache.jmeter.processor.gui.AbstractPostProcessorGui to protected createScopePanel() : JPanel from class org.apache.jmeter.gui.AbstractScopedJMeterGuiComponent
96d3a512c458eeaef57166d59644df1f3099ccaf;Extract Method;Extract Method	protected createScopePanel(enableVariable boolean) : JPanel extracted from protected createScopePanel() : JPanel in class org.apache.jmeter.gui.AbstractScopedJMeterGuiComponent
96d3a512c458eeaef57166d59644df1f3099ccaf;Pull Up Method;Pull Up Method	protected saveScopeSettings(testElement AbstractScopedTestElement) : void from class org.apache.jmeter.processor.gui.AbstractPostProcessorGui to protected saveScopeSettings(testElement AbstractScopedTestElement) : void from class org.apache.jmeter.gui.AbstractScopedJMeterGuiComponent
96d3a512c458eeaef57166d59644df1f3099ccaf;Pull Up Method;Pull Up Method	protected showScopeSettings(testElement AbstractScopedTestElement) : void from class org.apache.jmeter.processor.gui.AbstractPostProcessorGui to protected showScopeSettings(testElement AbstractScopedTestElement) : void from class org.apache.jmeter.gui.AbstractScopedJMeterGuiComponent
96d3a512c458eeaef57166d59644df1f3099ccaf;Pull Up Attribute;Pull Up Attribute	private scopePanel : ScopePanel from class org.apache.jmeter.processor.gui.AbstractPostProcessorGui to private scopePanel : ScopePanel from class org.apache.jmeter.gui.AbstractScopedJMeterGuiComponent
0e190e99645f096e607853f4bb05293d3a13b95e;Extract Variable;Extract Variable	matchNR : String in method public process() : void from class org.apache.jmeter.extractor.XPathExtractor
0e190e99645f096e607853f4bb05293d3a13b95e;Change Variable Type;Change Variable Type	extractor : RegexExtractor to extractor : AbstractScopedTestElement in method public createTestElement() : TestElement in class org.apache.jmeter.extractor.gui.RegexExtractorGui
0e190e99645f096e607853f4bb05293d3a13b95e;Extract And Move Method;Extract And Move Method	protected getSampleList(result SampleResult) : List<SampleResult> extracted from private processMatches(regex String, result SampleResult, matchNumber int) : List<MatchResult> in class org.apache.jmeter.extractor.RegexExtractor & moved to class org.apache.jmeter.testelement.AbstractScopedTestElement
174036ff89c3e2038edfd32a146bd2e78a428e87;Rename Attribute;Rename Attribute	COMMENTS : String to REPORT_COMMENTS : String in class org.apache.jmeter.testelement.ReportPlan
523474957e65cd9626d0230c0b853afd62e785c7;Rename Attribute;Rename Attribute	rand : Random to RAND : Random in class org.apache.jmeter.control.RandomController
02655a754dd93379ba9abf6d6840cc97146b69d2;Change Attribute Type;Change Attribute Type	template : Object[] to template : List<Object> in class org.apache.jmeter.extractor.RegexExtractor
02655a754dd93379ba9abf6d6840cc97146b69d2;Rename Variable;Rename Variable	input : PatternMatcherInput to pinput : PatternMatcherInput in method private initTemplate() : void in class org.apache.jmeter.extractor.RegexExtractor
23668a19f4457153787822362c34ba6a95bcdfcc;Extract Method;Extract Method	private getInputString(result SampleResult) : String extracted from public process() : void in class org.apache.jmeter.extractor.RegexExtractor
23668a19f4457153787822362c34ba6a95bcdfcc;Extract Method;Extract Method	private processMatches(regex String, result SampleResult, matchNumber int) : List<MatchResult> extracted from public process() : void in class org.apache.jmeter.extractor.RegexExtractor
23668a19f4457153787822362c34ba6a95bcdfcc;Rename Variable;Rename Variable	x : int to found : int in method private processMatches(regex String, result SampleResult, matchNumber int) : List<MatchResult> in class org.apache.jmeter.extractor.RegexExtractor
23668a19f4457153787822362c34ba6a95bcdfcc;Extract Variable;Extract Variable	next : String in method private initTemplate() : void from class org.apache.jmeter.extractor.RegexExtractor
23668a19f4457153787822362c34ba6a95bcdfcc;Extract Superclass;Extract Superclass	org.apache.jmeter.testelement.AbstractScopedTestElement from classes [org.apache.jmeter.extractor.RegexExtractor]
46148e744e51932190b359d7abd27ebee6a858b8;Move And Rename Class;Move And Rename Class	org.apache.jmeter.assertions.gui.AssertionScopePanel moved and renamed to org.apache.jmeter.util.ScopePanel
46148e744e51932190b359d7abd27ebee6a858b8;Change Attribute Type;Change Attribute Type	assertionScopePanel : AssertionScopePanel to assertionScopePanel : ScopePanel in class org.apache.jmeter.assertions.gui.AbstractAssertionGui
21f5b343ab87835f10de57010c984c1467254ff3;Extract Method;Extract Method	public add(sample SampleResult, sendMails boolean) : void extracted from public add(sample SampleResult) : void in class org.apache.jmeter.reporters.MailerModel
769a8baef8a5606bb0da9f80ea6b823292471d2c;Extract Variable;Extract Variable	model : ResultCollector in method public createTestElement() : TestElement from class org.apache.jmeter.visualizers.MailerVisualizer
85eb76cae223e8d1ddfef002abe94a34e78115cb;Move Attribute;Move Attribute	private FACTORY : ObjectFactory from class org.apache.jmeter.monitor.model.ObjectFactory to package FACTORY : ObjectFactory from class org.apache.jmeter.monitor.model.ObjectFactory.ObjectFactoryHolder
5eddac42ac415d30f1b3aae3245f12b3359a33b2;Extract Method;Extract Method	private addAssertionFailure(previousResult SampleResult, thrown Throwable, setFailed boolean) : void extracted from public process() : void in class org.apache.jmeter.extractor.XPathExtractor
38ca94bc865fa375f0da8ccbaa4b3f8a081318b9;Change Attribute Type;Change Attribute Type	MEMCACHE : HashMap<Object,Document> to MEMCACHE : Map<Object,Document> in class org.apache.jmeter.protocol.http.util.DOMPool
9c850efe641a71dd9fa58f5a8654ccb2dbe70e2a;Change Attribute Type;Change Attribute Type	ACTIONS : HashMap<String,String> to ACTIONS : Map<String,String> in class org.apache.jmeter.protocol.http.util.WSDLHelper
9c850efe641a71dd9fa58f5a8654ccb2dbe70e2a;Change Attribute Type;Change Attribute Type	client_map : HashMap<Object,Object> to client_map : Map<Object,Object> in class org.apache.jmeter.protocol.jms.client.ClientPool
597d53ab1a23cd3294365e4b0166d935eeb018db;Change Return Type;Change Return Type	HashMap<Number,Number[]> to Map<Number,Number[]> in method public getDistribution() : Map<Number,Number[]> in class org.apache.jorphan.math.StatCalculator
607e96ec51969ae46096668421131fe4d8fa7680;Change Return Type;Change Return Type	HashMap<Number,Number[]> to Map<Number,Number[]> in method public getDistribution() : Map<Number,Number[]> in class org.apache.jmeter.visualizers.SamplingStatCalculator
12c79105d63312fc62430ed9430e15ce832eb019;Change Attribute Type;Change Attribute Type	data : Hashtable<String,Vector<Integer>> to data : Map<String,Vector<Integer>> in class org.apache.jmeter.reporters.FileReporter
12c79105d63312fc62430ed9430e15ce832eb019;Change Attribute Type;Change Attribute Type	data : Hashtable<String,Vector<Integer>> to data : Map<String,Vector<Integer>> in class org.apache.jmeter.reporters.FileReporter.GraphPanel
12c79105d63312fc62430ed9430e15ce832eb019;Change Parameter Type;Change Parameter Type	data : Hashtable<String,Vector<Integer>> to data : Map<String,Vector<Integer>> in method public GraphPanel(data Map<String,Vector<Integer>>) in class org.apache.jmeter.reporters.FileReporter.GraphPanel
12c79105d63312fc62430ed9430e15ce832eb019;Change Attribute Type;Change Attribute Type	accumulators : Hashtable<String,Totals> to accumulators : Map<String,Totals> in class org.apache.jmeter.reporters.Summariser
12c79105d63312fc62430ed9430e15ce832eb019;Change Attribute Type;Change Attribute Type	parsers : Hashtable<String,HTMLParser> to parsers : Map<String,HTMLParser> in class org.apache.jmeter.protocol.http.parser.HTMLParser
c850477b4d24c05aec87ce19cfd95a9da1ab9292;Change Variable Type;Change Variable Type	headers : Hashtable<String,String> to headers : Map<String,String> in method public sample() : SampleResult in class org.apache.jmeter.protocol.http.sampler.WebServiceSampler
6b2b1aebaf7a7aa567010df759f78f2abe49cef6;Change Attribute Type;Change Attribute Type	ldapContexts : Hashtable<String,DirContext> to ldapContexts : ConcurrentHashMap<String,DirContext> in class org.apache.jmeter.protocol.ldap.sampler.LDAPExtSampler
0d961a69c776d80aad3100ca7b1904b4342a7ab8;Change Return Type;Change Return Type	void to String in method private setConnectionCookies(url URL, cookies CookieManager) : String in class org.apache.jmeter.protocol.http.sampler.AjpSampler
0d961a69c776d80aad3100ca7b1904b4342a7ab8;Change Variable Type;Change Variable Type	header : JMeterProperty to cookie : Cookie in method private setConnectionCookies(url URL, cookies CookieManager) : String in class org.apache.jmeter.protocol.http.sampler.AjpSampler
0d961a69c776d80aad3100ca7b1904b4342a7ab8;Rename Variable;Rename Variable	header : JMeterProperty to cookie : Cookie in method private setConnectionCookies(url URL, cookies CookieManager) : String in class org.apache.jmeter.protocol.http.sampler.AjpSampler
23ee97aa2cf7620575f2645b19cdb06d8f878122;Extract Variable;Extract Variable	headers : Hashtable<String,String> in method public sample() : SampleResult from class org.apache.jmeter.protocol.http.sampler.WebServiceSampler
fa6c2c2dde6c1442a5538facfe3d3874b37f5a73;Extract Attribute;Extract Attribute	private OBEY_CONTENT_LENGTH : boolean in class org.apache.jmeter.protocol.http.sampler.HTTPSampler
8914654772384592c94a6c8fbd9e1d2421860488;Extract Method;Extract Method	public saveCSVStats(model DefaultTableModel, writer FileWriter, saveHeaders boolean) : void extracted from public saveCSVStats(model DefaultTableModel, writer FileWriter) : void in class org.apache.jmeter.save.CSVSaveService
5ef192ef60efb02e6cc25009e83d120867f9eae8;Change Attribute Type;Change Attribute Type	model : SamplingStatCalculator to model : CachingStatCalculator in class org.apache.jmeter.visualizers.Graph
5ef192ef60efb02e6cc25009e83d120867f9eae8;Change Attribute Type;Change Attribute Type	model : SamplingStatCalculator to model : CachingStatCalculator in class org.apache.jmeter.visualizers.GraphVisualizer
5ef192ef60efb02e6cc25009e83d120867f9eae8;Change Attribute Type;Change Attribute Type	samples : SamplingStatCalculator to samples : CachingStatCalculator in class org.apache.jmeter.visualizers.SplineModel
5ef192ef60efb02e6cc25009e83d120867f9eae8;Extract Subclass;Extract Subclass	org.apache.jmeter.visualizers.CachingStatCalculator from class org.apache.jmeter.visualizers.SamplingStatCalculator
